tree_id,species_name,dbh_in,x_coord,y_coord,collection_date,collector,height_ft,canopy_cover_ft,tree_condition,leaf_area_ft,leaf_biomass_lbs,leaf_area_index,basal_area_ft,street_tree,native_to_state,structural_value_dollars,carbon_storage_lbs,carbon_storage_dollars,gross_carbon_sequestration_lb_per_year,gross_carbon_sequestration_dollars_per_year,avoided_runoff_ft_per_year,avoided_runoff_dollars_per_year,carbon_avoided_lbs_per_year,carbon_avoided_dollars_per_year,pollution_removal_oz_per_year,pollution_removal_dollars_per_year,energy_savings_dollars_per_year,total_annual_benefits_dollars_per_year,leaf_area_2_ft,potential_evapotranspiration_ft_per_year,evaporation_ft_per_year,transpiration_ft_per_year,water_intercepted_ft_per_year,avoided_runoff_2_ft_per_year,avoided_runoff_value_dollars_per_year,co_removed_oz_per_year,o3_removed_oz_per_year,no2_removed_oz_per_year,so2_removed_ox_per_year,pm25_removed_oz_per_year,co_value_dollars_per_year,o3_value_dollars_per_year,no2_value_dollars_per_year,so2_value_dollars_per_year,pm25_value_dollars_per_year,oxygen_production_lbs_per_year,isoprene_oz_per_year,monoterpene_oz_per_year,vocs_oz_per_year,pollution_value_dollars_per_year,carbon_avoided_2_oz_per_year,carbon_avoided_2_dollars_per_year,heating_MBTU_per_year,heating_dollars_per_year,heating_Kwh_per_year,heating_2_dollars_per_year,cooling_Kwh_per_year,cooling_dollars_per_year,total_energy_savings_dollars_per_year
5653,Japanese flowering cherry,7.1,-86.07581966,42.7874507,6/1/18,GIS_Intern_BPW,36.1,227,FAIR,894.9,14.2,3.9,0.3,NO,NO,635.58,171.9,14.66,9.4,0.8,7,0.47,77.3,6.6,3.3,0.36,20.83,29.06,894.9,216.7,32.7,81.4,32.8,7,0.47,0,2.8,0.2,0.1,0.1,0,0.11,0,0,0.25,25,0,0,0,0.36,77.35,6.6,1.27,17.71,10.57,1.49,11.6,1.63,20.83
5674,Japanese flowering cherry,5.5,-86.05772599,42.78804692,5/25/18,GIS_Intern_BPW,30.5,169.7,FAIR,611.6,9.7,3.6,0.2,NO,NO,156.5,93.2,7.95,6.6,0.56,4.8,0.32,16.3,1.39,2.3,0.25,4.77,7.29,611.6,148.1,22.4,55.6,22.4,4.8,0.32,0,1.9,0.2,0.1,0.1,0,0.08,0,0,0.17,17.5,0,0,0,0.25,16.3,1.39,0.13,1.78,1.03,0.15,20.23,2.85,4.77
5684,Japanese flowering cherry,5.1,-86.10883411,42.7759902,6/18/18,GIS_Intern_BPW,29.1,156.1,FAIR,552.8,8.8,3.5,0.1,NO,NO,133.42,76.8,6.55,5.9,0.5,4.3,0.29,2.6,0.22,2,0.22,1.15,2.38,552.8,133.8,20.2,50.3,20.3,4.3,0.29,0,1.7,0.1,0.1,0.1,0,0.07,0,0,0.15,15.6,0,0,0,0.22,2.6,0.22,-0.12,-1.71,-1.07,-0.15,21.36,3.01,1.15
5688,Japanese flowering cherry,17.1,-86.07502545,42.78721412,6/1/18,GIS_Intern_BPW,60,611.4,FAIR,3021.9,47.9,4.9,1.6,NO,NO,1875.77,1464,124.84,32.8,2.8,23.5,1.57,172.3,14.69,11.1,1.23,46.21,66.5,3021.9,731.6,110.6,274.7,110.7,23.5,1.57,0.1,9.4,0.8,0.3,0.4,0.01,0.38,0.01,0,0.84,87.6,0,0.1,0.2,1.24,172.31,14.69,2.9,40.5,24.19,3.41,16.33,2.3,46.21
5723,Japanese flowering cherry,13.1,-86.10050692,42.77487803,7/5/18,GIS_Intern_BPW,52.9,463.8,FAIR,2247,35.6,4.8,0.9,NO,NO,1256.7,764.8,65.22,22.4,1.91,17.5,1.17,172.3,14.69,8.3,0.91,46.21,64.9,2247,544,82.2,204.3,82.3,17.5,1.17,0.1,7,0.6,0.3,0.3,0,0.28,0.01,0,0.62,59.8,0,0.1,0.1,0.91,172.31,14.69,2.9,40.5,24.19,3.41,16.33,2.3,46.21
5729,Japanese flowering cherry,8,-86.06167221,42.7869758,5/29/18,GIS_Intern_BPW,39.2,263,FAIR,1087.6,17.2,4.1,0.4,NO,NO,707.12,231.6,19.75,11.2,0.95,8.5,0.57,65.2,5.56,4,0.44,17.55,25.07,1087.6,263.3,39.8,98.9,39.8,8.5,0.57,0.1,3.4,0.3,0.1,0.2,0,0.14,0,0,0.3,29.7,0,0,0.1,0.44,65.21,5.56,1.07,14.99,8.92,1.26,9.27,1.31,17.55
5744,Japanese flowering cherry,5.3,-86.10812548,42.77211209,6/20/18,GIS_Intern_BPW,29.5,160.6,FAIR,569.9,9,3.5,0.2,NO,NO,144.09,84.3,7.19,6.2,0.53,4.4,0.3,30.2,2.58,2.1,0.23,8.11,11.74,569.9,138,20.8,51.8,20.9,4.4,0.3,0,1.8,0.2,0.1,0.1,0,0.07,0,0,0.16,16.5,0,0,0,0.23,30.22,2.58,0.51,7.07,4.22,0.6,3.15,0.44,8.11
5757,Japanese flowering cherry,9.6,-86.11890788,42.77036098,6/13/18,GIS_Intern_BPW,43.9,323.7,FAIR,1428.2,22.6,4.4,0.5,NO,NO,849.54,358.6,30.58,14.4,1.23,11.1,0.74,7.9,0.68,5.3,0.58,2.42,5.65,1428.2,345.8,52.2,129.8,52.3,11.1,0.74,0.1,4.5,0.4,0.2,0.2,0,0.18,0,0,0.4,38.4,0,0.1,0.1,0.58,7.94,0.68,0.03,0.35,0.11,0.01,14.59,2.06,2.42
5771,Japanese flowering cherry,3.2,-86.10481075,42.77031641,6/26/18,GIS_Intern_BPW,21.3,96.8,FAIR,305.7,4.8,3.2,0.1,NO,NO,52.53,24.7,2.1,3,0.26,2.4,0.16,30.2,2.58,1.1,0.12,8.12,11.24,305.7,74,11.2,27.8,11.2,2.4,0.16,0,1,0.1,0,0,0,0.04,0,0,0.08,8.1,0,0,0,0.12,30.25,2.58,0.51,7.07,4.23,0.6,3.19,0.45,8.12
5791,Japanese flowering cherry,10,-86.10898941,42.76860181,6/18/18,GIS_Intern_BPW,45,339.8,FAIR,1521.6,24.1,4.5,0.5,NO,NO,887.93,394.4,33.63,15.2,1.3,11.8,0.79,42.5,3.62,5.6,0.62,11.52,17.85,1521.6,368.4,55.7,138.3,55.7,11.8,0.79,0.1,4.7,0.4,0.2,0.2,0,0.19,0,0,0.42,40.6,0,0.1,0.1,0.61,42.51,3.62,0.67,9.37,5.54,0.78,9.68,1.36,11.52
5808,Japanese flowering cherry,4.2,-86.11320781,42.77118593,6/20/18,GIS_Intern_BPW,25.6,126.7,FAIR,425.1,6.7,3.4,0.1,NO,NO,90.48,47.8,4.08,4.5,0.38,3.3,0.22,30.3,2.58,1.6,0.17,8.13,11.48,425.1,102.9,15.6,38.6,15.6,3.3,0.22,0,1.3,0.1,0,0.1,0,0.05,0,0,0.12,11.9,0,0,0,0.17,30.26,2.58,0.5,7.04,4.21,0.59,3.54,0.5,8.13
5812,Japanese flowering cherry,6.4,-86.10338863,42.76954778,7/11/18,GIS_Intern_BPW,33.8,203.6,FAIR,773.3,12.3,3.8,0.2,NO,NO,210.1,133.5,11.38,8.1,0.69,6,0.4,41.6,3.55,2.9,0.31,11.32,16.28,773.3,187.2,28.3,70.3,28.3,6,0.4,0,2.4,0.2,0.1,0.1,0,0.1,0,0,0.21,21.6,0,0,0,0.31,41.64,3.55,0.65,9.02,5.33,0.75,11.02,1.55,11.32
5847,Japanese flowering cherry,11.6,-86.07403644,42.78638344,5/31/18,GIS_Intern_BPW,49.4,404.7,FAIR,1903.3,30.2,4.7,0.7,NO,NO,1066.83,568.6,48.49,18.9,1.61,14.8,0.99,173.3,14.77,7,0.77,46.5,64.65,1903.3,460.8,69.6,173,69.7,14.8,0.99,0.1,5.9,0.5,0.2,0.3,0,0.24,0,0,0.53,50.3,0,0.1,0.1,0.77,173.25,14.77,2.9,40.52,24.2,3.41,18.27,2.57,46.5
5884,Japanese flowering cherry,5.3,-86.07444142,42.78753463,6/1/18,GIS_Intern_BPW,29.7,162.9,FAIR,581.7,9.2,3.6,0.2,NO,NO,144.09,84.3,7.19,6.2,0.53,4.5,0.3,12.9,1.1,2.1,0.24,3.68,5.84,581.7,140.8,21.3,52.9,21.3,4.5,0.3,0,1.8,0.2,0.1,0.1,0,0.07,0,0,0.16,16.5,0,0,0,0.23,12.92,1.1,0.14,1.95,1.14,0.16,11.11,1.57,3.68
5890,Japanese flowering cherry,6.8,-86.10895271,42.77536407,6/18/18,GIS_Intern_BPW,34.9,213.8,FAIR,827.8,13.1,3.9,0.3,NO,NO,237.19,154.8,13.2,8.8,0.75,6.4,0.43,60.5,5.16,3.1,0.34,16.5,23.18,827.8,200.4,30.3,75.2,30.3,6.4,0.43,0,2.6,0.2,0.1,0.1,0,0.1,0,0,0.23,23.5,0,0,0,0.33,60.53,5.16,0.92,12.86,7.64,1.08,18.15,2.56,16.5
5896,Japanese flowering cherry,3.7,-86.125725,42.77030868,6/12/18,GIS_Intern_BPW,23.2,109.4,FAIR,354.8,5.6,3.2,0.1,NO,NO,70.22,35.1,3,3.7,0.32,2.8,0.18,30.2,2.58,1.3,0.14,8.12,11.35,354.8,85.9,13,32.3,13,2.8,0.18,0,1.1,0.1,0,0,0,0.04,0,0,0.1,9.9,0,0,0,0.14,30.25,2.58,0.51,7.07,4.23,0.6,3.19,0.45,8.12
5909,Japanese flowering cherry,17,-86.10302662,42.76954555,7/11/18,GIS_Intern_BPW,59.8,607,FAIR,3001.7,47.6,4.9,1.6,NO,NO,1858.29,1443.2,123.07,32.6,2.78,23.3,1.56,95.5,8.14,11.1,1.22,25.83,39.53,3001.7,726.7,109.8,272.9,110,23.3,1.56,0.1,9.4,0.8,0.3,0.4,0.01,0.37,0.01,0,0.83,86.9,0,0.1,0.2,1.22,95.48,8.14,1.53,21.3,12.62,1.78,19.52,2.75,25.83
5914,Japanese flowering cherry,10.3,-86.0545546,42.79239144,5/24/18,GIS_Intern_BPW,46,349.7,FAIR,1585.9,25.1,4.5,0.6,NO,NO,920.93,425.6,36.3,15.9,1.36,12.3,0.82,85.5,7.29,5.8,0.64,22.9,33.01,1585.9,384,58,144.2,58.1,12.3,0.82,0.1,5,0.4,0.2,0.2,0,0.2,0,0,0.44,42.5,0,0.1,0.1,0.64,85.48,7.29,1.45,20.21,12.07,1.7,7.03,0.99,22.9
5927,Japanese flowering cherry,11.9,-86.10601744,42.77314414,7/3/18,GIS_Intern_BPW,50.2,415.5,FAIR,1974.4,31.3,4.8,0.8,NO,NO,1102.96,605.1,51.6,19.6,1.67,15.4,1.03,21.2,1.81,7.3,0.8,6.51,11.81,1974.4,478,72.2,179.5,72.3,15.4,1.03,0.1,6.2,0.5,0.2,0.3,0,0.25,0,0,0.55,52.2,0,0.1,0.1,0.8,21.2,1.81,0.06,0.77,0.25,0.03,40.51,5.71,6.51
5938,Japanese flowering cherry,4.1,-86.06355048,42.79164467,5/30/18,GIS_Intern_BPW,25.1,122.7,FAIR,409.6,6.5,3.3,0.1,NO,NO,86.23,45.1,3.85,4.3,0.37,3.2,0.21,26.2,2.23,1.5,0.17,7.05,10.03,409.6,99.2,15,37.2,15,3.2,0.21,0,1.3,0.1,0,0.1,0,0.05,0,0,0.11,11.5,0,0,0,0.16,26.2,2.23,0.43,6.04,3.6,0.51,3.53,0.5,7.05
5979,Japanese flowering cherry,11.6,-86.05558584,42.78756928,5/24/18,GIS_Intern_BPW,49.3,401.2,FAIR,1883.4,29.8,4.7,0.7,NO,NO,1065.5,567.3,48.38,18.8,1.61,14.6,0.98,75.5,6.44,6.9,0.77,20.59,30.38,1883.4,456,68.9,171.2,69,14.6,0.98,0.1,5.9,0.5,0.2,0.3,0,0.23,0,0,0.52,50.2,0,0.1,0.1,0.75,75.46,6.44,1.14,15.93,9.38,1.32,23.68,3.34,20.59
6010,Japanese flowering cherry,10.9,-86.05592152,42.78826227,5/24/18,GIS_Intern_BPW,47.6,376.7,FAIR,1736.3,27.5,4.6,0.7,NO,NO,989.4,491.8,41.94,17.3,1.48,13.5,0.9,87.1,7.42,6.4,0.71,23.4,33.91,1736.3,420.4,63.5,157.8,63.6,13.5,0.9,0.1,5.4,0.5,0.2,0.2,0,0.22,0,0,0.48,46.2,0,0.1,0.1,0.7,87.05,7.42,1.45,20.18,12.05,1.7,10.78,1.52,23.4
6011,Japanese flowering cherry,16.3,-86.10350869,42.76954434,7/11/18,GIS_Intern_BPW,58.8,585.4,FAIR,2893.3,45.9,4.9,1.5,NO,NO,1740.12,1304.1,111.21,30.7,2.62,22.5,1.5,79.1,6.75,10.7,1.18,21.45,33.5,2893.3,700.5,105.8,263,106,22.5,1.5,0.1,9,0.8,0.3,0.4,0.01,0.36,0.01,0,0.8,81.8,0,0.1,0.2,1.18,79.1,6.75,1.24,17.36,10.24,1.44,18.85,2.66,21.45
6018,Japanese flowering cherry,6.5,-86.11276165,42.77312356,6/22/18,GIS_Intern_BPW,34,203.6,FAIR,776,12.3,3.8,0.2,NO,NO,217.13,139,11.85,8.3,0.71,6,0.4,43.4,3.7,2.9,0.32,11.82,16.95,776,187.9,28.4,70.5,28.4,6,0.4,0,2.4,0.2,0.1,0.1,0,0.1,0,0,0.22,22.1,0,0,0,0.32,43.4,3.7,0.66,9.27,5.48,0.77,12.64,1.78,11.82
6030,Japanese flowering cherry,18.6,-86.07470284,42.7872165,6/1/18,GIS_Intern_BPW,61.8,660.5,FAIR,3238.6,51.3,4.9,1.9,NO,NO,2150.2,1796.9,153.23,37,3.16,25.2,1.68,173.3,14.77,11.9,1.32,46.5,67.43,3238.6,784.1,118.5,294.4,118.6,25.2,1.68,0.2,10.1,0.9,0.4,0.5,0.01,0.4,0.01,0,0.9,98.8,0,0.1,0.2,1.32,173.25,14.77,2.9,40.52,24.2,3.41,18.27,2.57,46.5
6039,Japanese flowering cherry,1.7,-86.10932137,42.77753028,6/15/18,GIS_Intern_BPW,15,58.1,FAIR,173.4,2.7,3,0,NO,NO,32.63,5.3,0.45,1.3,0.11,1.3,0.09,0,0,0.6,0.07,0,0.27,173.4,42,6.3,15.8,6.4,1.3,0.09,0,0.5,0,0,0,0,0.02,0,0,0.05,3.4,0,0,0,0.07,0,0,0,0,0,0,0,0,0
6051,Japanese flowering cherry,3.8,-86.1094791,42.77028126,6/19/18,GIS_Intern_BPW,23.8,113.1,FAIR,370.1,5.9,3.3,0.1,NO,NO,74.07,37.5,3.2,3.9,0.33,2.9,0.19,30.3,2.58,1.4,0.15,8.13,11.38,370.1,89.6,13.5,33.6,13.6,2.9,0.19,0,1.2,0.1,0,0.1,0,0.05,0,0,0.1,10.3,0,0,0,0.15,30.26,2.58,0.51,7.04,4.21,0.59,3.5,0.49,8.13
6056,Japanese flowering cherry,7.3,-86.11682063,42.77261651,6/11/18,GIS_Intern_BPW,36.9,235.1,FAIR,938.2,14.9,4,0.3,NO,NO,651.62,185,15.78,9.8,0.83,7.3,0.49,75.5,6.44,3.5,0.38,20.67,28.82,938.2,227.1,34.3,85.3,34.4,7.3,0.49,0,2.9,0.3,0.1,0.1,0,0.12,0,0,0.26,26.1,0,0,0.1,0.38,75.54,6.44,1.12,15.62,9.31,1.31,26.54,3.74,20.67
6057,Japanese flowering cherry,6.3,-86.05771961,42.78870857,5/25/18,GIS_Intern_BPW,33.5,198.6,FAIR,752.3,11.9,3.8,0.2,NO,NO,205.9,130.3,11.11,8,0.68,5.9,0.39,67.6,5.77,2.8,0.31,18.85,25.99,752.3,182.1,27.5,68.4,27.6,5.9,0.39,0,2.3,0.2,0.1,0.1,0,0.09,0,0,0.21,21.3,0,0,0,0.3,67.61,5.77,0.87,12.2,7.24,1.02,39.98,5.63,18.85
6091,Japanese flowering cherry,8.7,-86.05604566,42.78826884,5/24/18,GIS_Intern_BPW,41.2,286.5,FAIR,1218.9,19.3,4.3,0.4,NO,NO,763.6,280.7,23.94,12.5,1.06,9.5,0.63,86.4,7.37,4.5,0.5,23.18,32.74,1218.9,295.1,44.6,110.8,44.7,9.5,0.63,0.1,3.8,0.3,0.1,0.2,0,0.15,0,0,0.34,33.3,0,0.1,0.1,0.49,86.38,7.37,1.45,20.23,12.08,1.7,8.86,1.25,23.18
6116,Japanese flowering cherry,5.3,-86.11859615,42.77115061,6/13/18,GIS_Intern_BPW,29.5,160.6,FAIR,569.9,9,3.5,0.2,NO,NO,144.09,84.3,7.19,6.2,0.53,4.4,0.3,30.2,2.58,2.1,0.23,8.12,11.75,569.9,138,20.8,51.8,20.9,4.4,0.3,0,1.8,0.2,0.1,0.1,0,0.07,0,0,0.16,16.5,0,0,0,0.23,30.25,2.58,0.51,7.07,4.23,0.6,3.19,0.45,8.12
6135,Japanese flowering cherry,4.7,-86.11911563,42.77474291,6/8/18,GIS_Intern_BPW,27.4,143.1,FAIR,492.8,7.8,3.4,0.1,NO,NO,113.31,62.9,5.37,5.2,0.45,3.8,0.26,30.2,2.58,1.8,0.2,8.12,11.6,492.8,119.3,18,44.8,18.1,3.8,0.26,0,1.5,0.1,0.1,0.1,0,0.06,0,0,0.14,13.9,0,0,0,0.2,30.25,2.58,0.51,7.07,4.23,0.6,3.19,0.45,8.12
6163,Japanese flowering cherry,1.9,-86.1077336,42.76861263,6/18/18,GIS_Intern_BPW,15.6,60.8,FAIR,182.4,2.9,3,0,NO,NO,32.63,6.9,0.59,1.5,0.13,1.4,0.09,-4.3,-0.37,0.7,0.07,-1.15,-1.22,182.4,44.2,6.7,16.6,6.7,1.4,0.09,0,0.6,0,0,0,0,0.02,0,0,0.05,3.9,0,0,0,0.07,-4.32,-0.37,-0.08,-1.06,-0.64,-0.09,0.03,0,-1.15
6192,Japanese flowering cherry,1.2,-86.12591098,42.77122175,6/12/18,GIS_Intern_BPW,12.8,47.8,FAIR,141,2.2,3,0,NO,NO,32.63,2.3,0.19,0.8,0.07,1.1,0.07,-4.8,-0.41,0.5,0.06,-1.27,-1.48,141,34.1,5.2,12.8,5.2,1.1,0.07,0,0.4,0,0,0,0,0.02,0,0,0.04,2.1,0,0,0,0.06,-4.8,-0.41,-0.09,-1.2,-0.73,-0.1,0.25,0.03,-1.27
6201,Japanese flowering cherry,3.4,-86.10614726,42.77134073,6/27/18,GIS_Intern_BPW,22.3,103.9,FAIR,332.2,5.3,3.2,0.1,NO,NO,59.3,28.6,2.44,3.3,0.28,2.6,0.17,8.8,0.75,1.2,0.13,2.45,3.79,332.2,80.4,12.2,30.2,12.2,2.6,0.17,0,1,0.1,0,0,0,0.04,0,0,0.09,8.8,0,0,0,0.13,8.85,0.75,0.12,1.7,0.99,0.14,4.28,0.6,2.45
6241,Japanese flowering cherry,3.8,-86.10145662,42.77860995,6/29/18,GIS_Intern_BPW,23.7,113.1,FAIR,368.7,5.8,3.3,0.1,NO,NO,74.07,37.5,3.2,3.9,0.33,2.9,0.19,6.4,0.55,1.4,0.15,1.81,3.03,368.7,89.3,13.5,33.5,13.5,2.9,0.19,0,1.2,0.1,0,0.1,0,0.05,0,0,0.1,10.3,0,0,0,0.15,6.43,0.55,0.08,1.1,0.62,0.09,4.41,0.62,1.81
6246,Japanese flowering cherry,8.9,-86.10593872,42.7731455,7/3/18,GIS_Intern_BPW,41.8,295.6,FAIR,1267.4,20.1,4.3,0.4,NO,NO,783.18,298.2,25.43,12.9,1.1,9.9,0.66,-13.3,-1.13,4.7,0.51,-3.16,-2.02,1267.4,306.9,46.4,115.2,46.4,9.9,0.66,0.1,4,0.3,0.1,0.2,0,0.16,0,0,0.35,34.5,0,0.1,0.1,0.51,-13.27,-1.13,-0.37,-5.16,-3.22,-0.45,17.42,2.45,-3.16
6291,Japanese flowering cherry,2.4,-86.07433704,42.78649903,5/31/18,GIS_Intern_BPW,18,75.4,FAIR,230.3,3.6,3.1,0,NO,NO,32.63,12.2,1.04,2,0.17,1.8,0.12,0,0,0.8,0.09,0,0.39,230.3,55.7,8.4,20.9,8.4,1.8,0.12,0,0.7,0.1,0,0,0,0.03,0,0,0.06,5.4,0,0,0,0.09,0,0,0,0,0,0,0,0,0
6366,Japanese flowering cherry,7.1,-86.0528079,42.7893343,5/22/18,GIS_Intern_BPW,36.1,227,FAIR,894.9,14.2,3.9,0.3,NO,NO,635.58,171.9,14.66,9.4,0.8,7,0.47,33.7,2.88,3.3,0.36,9.07,13.58,894.9,216.7,32.7,81.4,32.8,7,0.47,0,2.8,0.2,0.1,0.1,0,0.11,0,0,0.25,25,0,0,0,0.36,33.73,2.88,0.56,7.77,4.63,0.65,4.62,0.65,9.07
6369,Japanese flowering cherry,4.1,-86.0512281,42.78914089,5/22/18,GIS_Intern_BPW,25.1,122.7,FAIR,409.6,6.5,3.3,0.1,NO,NO,86.23,45.1,3.85,4.3,0.37,3.2,0.21,12.9,1.1,1.5,0.17,3.46,5.31,409.6,99.2,15,37.2,15,3.2,0.21,0,1.3,0.1,0,0.1,0,0.05,0,0,0.11,11.5,0,0,0,0.16,12.89,1.1,0.21,2.99,1.78,0.25,1.6,0.22,3.46
6387,Japanese flowering cherry,12.7,-86.07327838,42.78654611,5/31/18,GIS_Intern_BPW,51.9,444.9,FAIR,2137.5,33.9,4.8,0.9,NO,NO,1200.94,706.1,60.21,21.4,1.83,16.6,1.11,55.9,4.77,7.9,0.87,15.1,23.68,2137.5,517.5,78.2,194.3,78.3,16.6,1.11,0.1,6.7,0.6,0.2,0.3,0,0.27,0,0,0.59,57.1,0,0.1,0.1,0.86,55.93,4.77,0.91,12.62,7.5,1.06,10.1,1.42,15.1
6392,Japanese flowering cherry,7.5,-86.05155465,42.78888117,5/22/18,GIS_Intern_BPW,37.5,243.3,FAIR,979.5,15.5,4,0.3,NO,NO,665.51,196.5,16.76,10.1,0.86,7.6,0.51,32.6,2.78,3.6,0.4,8.79,13.34,979.5,237.2,35.8,89,35.9,7.6,0.51,0,3.1,0.3,0.1,0.1,0,0.12,0,0,0.27,27,0,0,0.1,0.39,32.65,2.78,0.54,7.51,4.47,0.63,4.63,0.65,8.79
6407,Japanese flowering cherry,1.6,-86.10014904,42.76905446,6/26/18,GIS_Intern_BPW,14.5,55.4,FAIR,164.7,2.6,3,0,NO,NO,32.63,4.6,0.39,1.2,0.1,1.3,0.09,-0.7,-0.06,0.6,0.07,-0.18,0.01,164.7,39.9,6,15,6,1.3,0.09,0,0.5,0,0,0,0,0.02,0,0,0.05,3.1,0,0,0,0.07,-0.67,-0.06,-0.01,-0.17,-0.1,-0.01,0,0,-0.18
6413,Japanese flowering cherry,5,-86.05643085,42.79375956,5/23/18,GIS_Intern_BPW,28.6,151.7,FAIR,532.2,8.4,3.5,0.1,NO,NO,128.24,73.2,6.24,5.7,0.49,4.1,0.28,11.7,0.99,2,0.22,3.14,5.11,532.2,128.9,19.5,48.4,19.5,4.1,0.28,0,1.7,0.1,0.1,0.1,0,0.07,0,0,0.15,15.2,0,0,0,0.22,11.66,0.99,0.19,2.69,1.6,0.23,1.6,0.23,3.14
6433,Japanese flowering cherry,18.3,-86.12341711,42.77074747,6/12/18,GIS_Intern_BPW,61.5,651.4,FAIR,3200,50.7,4.9,1.8,NO,NO,2093.47,1727,147.27,36.2,3.09,24.9,1.66,55.9,4.77,11.8,1.3,15.1,25.92,3200,774.7,117.1,290.9,117.2,24.9,1.66,0.2,10,0.9,0.4,0.4,0.01,0.4,0.01,0,0.89,96.5,0,0.1,0.2,1.31,55.93,4.77,0.91,12.62,7.5,1.06,10.1,1.42,15.1
6441,Japanese flowering cherry,2.8,-86.10895666,42.77518406,6/18/18,GIS_Intern_BPW,19.6,84.9,FAIR,263.7,4.2,3.1,0,NO,NO,40.21,17.8,1.52,2.5,0.22,2.1,0.14,-1.4,-0.12,1,0.11,-0.38,-0.04,263.7,63.9,9.6,24,9.7,2.1,0.14,0,0.8,0.1,0,0,0,0.03,0,0,0.07,6.7,0,0,0,0.1,-1.43,-0.12,-0.03,-0.35,-0.21,-0.03,0,0,-0.38
6458,Japanese flowering cherry,23.5,-86.1233624,42.77080955,6/12/18,GIS_Intern_BPW,64.7,789.2,FAIR,3685.1,58.4,4.7,3,NO,NO,3207.38,3176.8,270.9,51.8,4.41,28.7,1.92,55.9,4.77,13.6,1.5,15.1,27.7,3685.1,892.2,134.8,335,135,28.7,1.92,0.2,11.5,1,0.4,0.5,0.01,0.46,0.01,0,1.02,138.1,0,0.2,0.2,1.5,55.93,4.77,0.91,12.62,7.5,1.06,10.1,1.42,15.1
6462,Japanese flowering cherry,11.3,-86.12340613,42.77116612,6/12/18,GIS_Intern_BPW,48.6,390.6,FAIR,1824.4,28.9,4.7,0.7,NO,NO,1031.62,533.5,45.49,18.2,1.55,14.2,0.95,15.6,1.33,6.7,0.74,4.28,8.85,1824.4,441.7,66.7,165.8,66.8,14.2,0.95,0.1,5.7,0.5,0.2,0.3,0,0.23,0,0,0.51,48.5,0,0.1,0.1,0.74,15.65,1.33,0.23,3.25,1.91,0.27,5.36,0.76,4.28
6469,Japanese flowering cherry,10.2,-86.05494136,42.79335471,5/23/18,GIS_Intern_BPW,45.6,346.4,FAIR,1562.7,24.8,4.5,0.6,NO,NO,908.68,414,35.3,15.7,1.34,12.2,0.81,23.3,1.99,5.8,0.63,6.5,11.26,1562.7,378.3,57.2,142.1,57.2,12.2,0.81,0.1,4.9,0.4,0.2,0.2,0,0.19,0,0,0.43,41.8,0,0.1,0.1,0.62,23.29,1.99,0.3,4.2,2.47,0.35,13.85,1.95,6.5
6472,Japanese flowering cherry,9,-86.11196098,42.77225694,6/22/18,GIS_Intern_BPW,42.3,301.7,FAIR,1304.6,20.7,4.3,0.4,NO,NO,792.35,306.4,26.13,13.1,1.12,10.1,0.68,16.2,1.38,4.8,0.53,4.75,8.47,1304.6,315.8,47.7,118.6,47.8,10.1,0.68,0.1,4.1,0.3,0.1,0.2,0,0.16,0,0,0.36,35,0,0.1,0.1,0.52,16.22,1.38,0.13,1.75,1,0.14,20.31,2.86,4.75
6514,Japanese flowering cherry,4.9,-86.05791951,42.78945359,5/25/18,GIS_Intern_BPW,28.2,149.6,FAIR,521.2,8.3,3.5,0.1,NO,NO,123.16,69.6,5.94,5.5,0.47,4.1,0.27,12.2,1.04,1.9,0.21,3.3,5.3,521.2,126.2,19.1,47.4,19.1,4.1,0.27,0,1.6,0.1,0.1,0.1,0,0.06,0,0,0.14,14.8,0,0,0,0.2,12.23,1.04,0.2,2.78,1.66,0.23,1.99,0.28,3.3
6523,Japanese flowering cherry,5.4,-86.12545426,42.76998046,6/12/18,GIS_Intern_BPW,30.2,167.4,FAIR,601.5,9.5,3.6,0.2,NO,NO,152.09,90.1,7.68,6.4,0.55,4.7,0.31,10.6,0.91,2.2,0.24,2.88,4.89,601.5,145.6,22,54.7,22,4.7,0.31,0,1.9,0.2,0.1,0.1,0,0.07,0,0,0.17,17.2,0,0,0,0.24,10.62,0.91,0.17,2.33,1.38,0.19,2.57,0.36,2.88
6524,Japanese flowering cherry,11,-86.1229034,42.76916986,6/13/18,GIS_Intern_BPW,47.8,380.1,FAIR,1760.8,27.9,4.6,0.7,NO,NO,997.34,499.6,42.6,17.5,1.49,13.7,0.92,7.5,0.64,6.5,0.72,2.71,6.48,1760.8,426.3,64.4,160.1,64.5,13.7,0.92,0.1,5.5,0.5,0.2,0.2,0,0.22,0,0,0.49,46.6,0,0.1,0.1,0.71,7.55,0.64,-0.13,-1.74,-1.11,-0.16,32.74,4.61,2.71
6533,Japanese flowering cherry,10.6,-86.10421326,42.76881792,6/26/18,GIS_Intern_BPW,46.6,359.7,FAIR,1641.6,26,4.6,0.6,NO,NO,953.06,456.5,38.93,16.6,1.41,12.8,0.85,9.4,0.8,6.1,0.67,3.15,6.88,1641.6,397.4,60.1,149.2,60.1,12.8,0.85,0.1,5.1,0.4,0.2,0.2,0,0.2,0,0,0.45,44.2,0,0.1,0.1,0.65,9.39,0.8,-0.07,-1,-0.65,-0.09,30.05,4.23,3.15
